modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium,LAM4,IFIT2,True,2311,308.0,0.8667243617481609,0.033318909562959756,0.033318909562959756,0.38847291935516814,0.8468796902893727,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFIT3,True,2311,902.0,0.6096927736910428,0.09779316313284292,0.09779316313284292,0.4928243986874751,1.0080644655513886,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM1,True,2311,389.0,0.8316745997403722,0.04197317178710515,0.04240588489831242,0.4355556360274656,0.8497625746821431,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM2,True,2311,1896.0,0.17957594115101688,0.2051060147122458,0.2051060147122458,0.9583265619404984,1.560908729624237,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM3,True,2311,2121.0,0.08221549112938122,0.22933794893985288,0.22977066205106014,1.4177258734043015,1.9833623627853938,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFNG,True,2311,115.0,0.950237992211164,0.012548680225010819,0.012548680225010819,0.4410812356720354,0.9682345642497723,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IL1B,True,2311,825.0,0.6430116832540026,0.08913890090869753,0.08957161401990481,0.5466968603838761,1.171913552360717,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IL6,True,2311,1542.0,0.3327563825183903,0.16702726092600606,0.16702726092600606,0.7235646987460881,1.5926320810338568,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IRF1,True,2311,2058.0,0.10947641713543921,0.22284725227174385,0.22284725227174385,1.0942813074163087,1.978983720530512,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ISG15,True,2311,820.0,0.645175248810039,0.08870618779749026,0.08870618779749026,0.4712427703981674,1.0393288028524186,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLF4,True,2311,1706.0,0.2617914322803981,0.18433578537429685,0.1847684984855041,0.7412988720180956,1.451702561108902,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLRC1,True,2311,69.0,0.9701427953266984,0.0073561228905235825,0.007788836001730853,0.348294439801769,0.7751063991517061,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLRD1,True,2311,412.0,0.821722198182605,0.044569450454348764,0.044569450454348764,0.4470298300005349,0.9884719478801226,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LAG3,True,2311,83.0,0.9640848117697967,0.009086975335352661,0.009086975335352661,0.4022851098830582,0.7042631425507234,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LGALS9,True,2311,962.0,0.5837299870186067,0.10428385980095196,0.10428385980095196,0.5098608352992422,1.050320086353963,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LGR5,True,2311,46.0,0.9800951968844656,0.005192557334487235,0.005192557334487235,0.4246394995408508,0.7685534953974745,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LST1,True,2311,598.0,0.7412375594980528,0.06490696668109043,0.06490696668109043,0.4592613411021338,0.9274518540755271,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MDK,True,2311,1268.0,0.4513197749891822,0.13717005625270445,0.13717005625270445,0.6326914937364864,1.1006832494565535,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MICA,True,2311,934.0,0.5958459541324103,0.10125486802250108,0.10125486802250108,0.4617104396835042,0.9059042186089359,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MICB,True,2311,59.0,0.9744699264387711,0.006490696668109044,0.006490696668109044,0.3509827570245817,0.669707487581017,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MITF,True,2311,955.0,0.5867589787970575,0.10341843357853743,0.10341843357853743,0.5031971516736096,0.8908010920018625,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MLANA,True,2311,195.0,0.9156209433145824,0.02120294244915621,0.02120294244915621,0.38334173829152457,0.7688370393157351,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NANOG,False,2311,,,,,,,not_assayed
Visium,LAM4,NECTIN2,True,2311,1552.0,0.3284292514063176,0.1678926871484206,0.1678926871484206,0.7060128514695683,1.1992313561634398,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NES,True,2311,1251.0,0.45867589787970575,0.13543920380787539,0.13543920380787539,0.5758287667090813,1.1491231029349087,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NFKBIA,True,2311,2222.0,0.03851146689744699,0.2405884898312419,0.2405884898312419,1.7642965641374628,2.414908507709752,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NKG7,True,2311,326.0,0.8589355257464301,0.035482475118996104,0.035482475118996104,0.4407025482339481,0.8496864165562728,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NLRC5,True,2311,1105.0,0.5218520121159671,0.1194288186932064,0.11986153180441367,0.5217806057907782,1.0403336196375408,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PDCD1,True,2311,188.0,0.9186499350930333,0.02033751622674167,0.02033751622674167,0.4018320307609296,0.734599949607212,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PDCD1LG2,True,2311,215.0,0.906966681090437,0.023366508005192556,0.023366508005192556,0.3976167261776558,0.7506280187854215,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PMEL,True,2311,1581.0,0.3158805711813068,0.1709216789268715,0.17135439203807876,1.1842051049749964,2.121597238806,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PRF1,True,2311,635.0,0.7252271743833838,0.06880138468195586,0.06880138468195586,0.4904041767737477,1.0182785270250352,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PROM1,True,2311,581.0,0.7485936823885764,0.06274340112505408,0.06317611423626136,0.41945472778394927,0.8295659746759394,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PSMB8,True,2311,1535.0,0.3357853742968412,0.16616183470359153,0.1665945478147988,0.6812145660515936,1.171913552360717,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PSMB9,True,2311,1361.0,0.4110774556469061,0.14712245781047165,0.1475551709216789,0.578999400573472,1.089496093945805,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PVR,True,2311,1034.0,0.5525746430116832,0.11207269580268282,0.11207269580268282,0.5002674908217271,1.0055473882214065,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,SOX2,True,2311,92.0,0.9601903937689312,0.0099524015577672,0.0099524015577672,0.4754218731937601,1.0441537967377132,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,STAT1,True,2311,1446.0,0.3742968411942882,0.1566421462570316,0.1566421462570316,0.635660094016622,1.1623630982443003,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAP1,True,2311,1889.0,0.18260493292946775,0.20424058848983123,0.2046733016010385,0.9090031900167975,1.5635153386014526,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAP2,True,2311,1438.0,0.3777585460839463,0.15577672003461704,0.15577672003461704,0.6115112312640737,1.127632645381165,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAPBP,True,2311,2024.0,0.12418866291648636,0.21895283427087842,0.21895283427087842,1.1422790137034724,1.7108265313353095,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TIGIT,True,2311,248.0,0.8926871484205972,0.026828212894850715,0.026828212894850715,0.4300149951861696,0.8439605199302478,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TNFAIP3,True,2311,2166.0,0.06274340112505408,0.2345305062743401,0.2345305062743401,1.3973831752151187,2.2905616903747488,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TOX,True,2311,308.0,0.8667243617481609,0.033318909562959756,0.033318909562959756,0.3665324441562581,0.7914114868623011,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TRBC1,True,2311,666.0,0.7118130679359584,0.07226308957161402,0.07226308957161402,0.47776323912467206,1.0072710751516738,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TRBC2,True,2311,923.0,0.6006057983556902,0.09995672868887927,0.09995672868887927,0.502848742631401,1.070553690538202,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TREM2,True,2311,287.0,0.8758113370835137,0.03115534400692341,0.03115534400692341,0.4688913028687873,0.9986956272874511,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TYROBP,True,2311,1430.0,0.3812202509736045,0.1549112938122025,0.1549112938122025,0.6464937488238983,1.3265630577609175,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TYRP1,True,2311,226.0,0.9022068368671571,0.024664647338814367,0.024664647338814367,0.3841890505550436,0.697266281652253,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP1,True,2311,44.0,0.9809606231068801,0.004759844223279966,0.004759844223279966,0.3542796352916103,0.7839695940681082,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP2,True,2311,19.0,0.9917784508870618,,,,,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP3,True,2311,34.0,0.9852877542189529,0.0038944180008654264,0.0038944180008654264,0.42410409721495884,0.7217825434360658,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP4,False,2311,,,,,,,not_assayed
Visium,LAM4,ULBP5,False,2311,,,,,,,not_assayed
Visium,LAM4,ULBP6,False,2311,,,,,,,not_assayed
Visium,LAM4,VEGFD,True,2311,1344.0,0.4184335785374297,0.14539160536564258,0.14539160536564258,0.7560511790340733,1.293590386939436,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ACTA2,True,268206,15638.0,0.9416940709752951,0.014574618017494016,0.015081690939054308,4.5253063055508,5.476861958311282,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,AIF1,True,268206,3003.0,0.988803382474665,0.0028000865006748542,0.0028448282290478213,4.027075766613428,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,APOE,True,268206,30535.0,0.8861509436776209,0.02823575908070662,0.028642163113427738,4.410380986226334,5.408167787478715,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,B2M,True,268206,31658.0,0.8819638635973841,0.029268547310649276,0.030230494470668067,4.241228196418299,5.226741797688246,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,C1QA,True,268206,9906.0,0.9630657032281157,0.009172054316458244,0.009354749707314527,4.1327587523310045,5.0734858835418,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,C1QB,True,268206,7242.0,0.9729983669269144,0.0067410870748603685,0.006782100325868921,4.07420083629597,5.012325407338457,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,C1QC,True,268206,8460.0,0.9684570814970582,0.007818617033175991,0.00794165678620165,4.097200440868064,5.05783689558055,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CCL2,True,268206,1810.0,0.9932514559704108,0.0016852717687150921,0.001696457200808334,4.103036833466031,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CCL5,True,268206,1362.0,0.9949218138296683,0.0012602253491719052,0.0012863246907228027,4.234500787500346,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CCL7,True,268206,44.0,0.9998359469959658,4.101325100855313e-05,4.474172837296705e-05,4.166557219661223,5.226741797688246,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD274,True,268206,394.0,0.9985309799184209,0.00036911925907697813,0.00036911925907697813,4.088524302309218,5.117870405603407,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD276,True,268206,1798.0,0.9932961976987837,0.0016554439497997809,0.0016815432913506781,3.926936125623443,4.9976096510791,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD3D,True,268206,311.0,0.9988404435396673,0.00028336427969545796,0.00029082123442428584,4.126740916615856,5.031041408303778,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD3E,True,268206,704.0,0.9973751519354526,0.0006450265840436082,0.0006562120161368501,4.138814216921293,5.1664599471679615,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD8A,True,268206,284.0,0.9989411124285065,0.0002647218928733884,0.0002721788476022162,4.232830502364024,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CD8B,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,CTSK,True,268206,16749.0,0.9375517326234313,0.01549182344913984,0.015734174477826744,4.355722146787147,5.364881759752255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,CXCL8,True,268206,873.0,0.9967450392608667,0.0008090795880778208,0.0008277219748998904,4.108908647858406,5.012325407338457,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,DCT,True,268206,9.0,0.9999664437037202,,,,,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,DPPA4,True,268206,9.0,0.9999664437037202,,,,,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,EPCAM,True,268206,2297.0,0.9914356874939412,0.0021401460071735906,0.002173702303453316,3.8474110871016545,4.913648033101426,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ERAP1,True,268206,1212.0,0.9954810854343303,0.0011148147319597623,0.0011297286414174179,3.9821380540562843,5.016060041831313,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ERAP2,True,268206,1375.0,0.9948733436239309,0.001275139258629561,0.0013049670775448722,4.07420083629597,5.05783689558055,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ESR1,True,268206,649.0,0.9975802181904954,0.0006002848556706412,0.0006151987651282969,3.9769868287820636,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,FCER1G,True,268206,5490.0,0.9795306592693676,0.005085643125060588,0.005182583536535349,4.024370047385486,4.968820743663249,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,FCGR3A,True,268206,1702.0,0.9936541315257675,0.00158833135724033,0.001592059834604744,4.004346001194157,5.012325407338457,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,FIGF,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,GNLY,True,268206,710.0,0.9973527810712661,0.0006524835387724361,0.0006636689708656779,4.289670719821888,5.16864984200382,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,GPNMB,True,268206,15472.0,0.9423129982177878,0.014280068305705317,0.014634273655324638,4.214593690373678,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,GZMB,True,268206,471.0,0.998243887161361,0.0004399603290008426,0.0004474172837296705,4.12974983447343,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,HAVCR2,True,268206,1055.0,0.9960664563805434,0.000984318024205275,0.0009917749789341028,3.949140607945863,4.9003242732785735,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,HLA-A,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,HLA-B,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,HLA-C,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,HLA-E,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,HMGA2,True,268206,12.0,0.999955258271627,,,,,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,HOXA11,True,268206,296.0,0.9988963707001335,0.00027590732496663014,0.000279635802331044,3.9160270923295095,4.954735408606829,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,HOXD11,True,268206,279.0,0.9989597548153285,0.00026099341550897445,0.00026845037023780227,3.914847228593602,5.0734858835418,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFIT1,True,268206,668.0,0.9975093771205715,0.0006151987651282969,0.0006226557198571247,4.1327587523310045,5.160003684791601,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFIT2,True,268206,615.0,0.9977069864208854,0.0005704570367553298,0.0005741855141197438,4.114816309650305,5.081436364773986,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFIT3,True,268206,1644.0,0.9938703832129036,0.0015324041967741213,0.001543589628867363,4.089957353024992,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM1,True,268206,150.0,0.9994407283953379,0.00014168213984772898,0.00014168213984772898,4.188734184063806,5.0198503717521845,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM2,True,268206,3176.0,0.9881583558906214,0.0029305832084293416,0.0030461660067261733,4.120760252161866,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM3,True,268206,8219.0,0.969355644541882,0.007632193164955296,0.007662020983870607,4.1327587523310045,5.175888907856388,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFNG,True,268206,41.0,0.999847132428059,3.728477364413921e-05,4.101325100855313e-05,4.188670393093711,4.940848456708128,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IL1B,True,268206,158.0,0.9994109005764226,0.00014913909457655683,0.00014913909457655683,3.858708640567592,4.88818294667065,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IL6,True,268206,242.0,0.9990977084778119,0.00022743711922924915,0.0002311655965936631,4.140337606816325,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IRF1,True,268206,1989.0,0.9925840585221807,0.001834410863291649,0.001875424114300202,4.1327587523310045,5.138685591228619,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ISG15,True,268206,1014.0,0.9962193239524842,0.0009433047731967219,0.0009470332505611359,4.091399051992344,5.111683578908014,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLF4,True,268206,3806.0,0.9858094151510406,0.003515954154642327,0.00357560979247295,4.188670393093711,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLRC1,True,268206,54.0,0.9997986622223216,5.219868310179489e-05,5.592716046620881e-05,4.075625539654117,4.913648033101426,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLRD1,True,268206,487.0,0.9981842315235304,0.0004548742384584983,0.0004623311931873262,4.217888920938519,5.138685591228619,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LAG3,True,268206,84.0,0.9996868079013892,7.829802465269234e-05,7.829802465269234e-05,4.258271473296902,5.160003684791601,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LGALS9,True,268206,1749.0,0.9934788930896401,0.0016181591761556416,0.0016703578592574364,3.971863005784163,4.9976096510791,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LGR5,True,268206,114.0,0.9995749535804568,0.00010439736620358977,0.00011185432093241762,4.201545488547947,5.283601778300414,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LST1,True,268206,1011.0,0.9962305093845776,0.0009283908637390662,0.0009619471600187915,3.9977590597354795,4.954735408606829,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MDK,True,268206,2371.0,0.9911597801689745,0.002192344690275385,0.002252000328106008,4.085632256122937,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MICA,True,268206,998.0,0.9962789795903149,0.0009283908637390662,0.0009321193411034801,3.9977590597354795,5.023529310817024,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MICB,True,268206,80.0,0.9997017218108469,7.456954728827841e-05,7.829802465269234e-05,4.064456487025553,4.9003242732785735,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MITF,True,268206,1315.0,0.9950970522657957,0.001222940575527766,0.00122666905289218,3.9616964318366588,4.990359911198728,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MLANA,True,268206,133.0,0.999504112510533,0.00012303975302565938,0.00012676823039007331,3.9873169709146428,5.02726394530988,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NANOG,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,NECTIN2,True,268206,1607.0,0.9940083368753868,0.0014951194231299823,0.001506304855223224,4.013637382628257,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NES,True,268206,3336.0,0.9875617995123152,0.0031095501219212097,0.0031170070766500376,4.25311891028559,5.2453344628532985,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NFKBIA,True,268206,9051.0,0.9662535513746896,0.00835924625101601,0.008437544275668703,4.079899649728557,5.117853330301367,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NKG7,True,268206,914.0,0.9965921716889257,0.0008538213164507878,0.0008575497938152017,4.301271198376351,5.190573059534934,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NLRC5,True,268206,2447.0,0.9908764158892791,0.0022818281470213192,0.002315384443301045,4.1222531092087795,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PDCD1,True,268206,71.0,0.9997352781071266,6.711259255945057e-05,7.456954728827841e-05,4.121054108684741,5.0734858835418,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PDCD1LG2,True,268206,176.0,0.9993437879838631,0.00016032452666979858,0.00016778148139862643,4.051735818618102,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PMEL,True,268206,3174.0,0.9881658128453502,0.0029492255952514113,0.002964139504709067,4.024370047385486,5.097434363093951,nonzero transcript means detected; low/high are expression intervals
