modality,source_program,target_program,n_units_analyzed,n_neighbors,spearman_unit_score,source_top_decile_target_neighbor_top_decile_rate,target_top_decile_global_rate,neighbor_enrichment_ratio,interpretation
Visium,lymphatic_endothelial,antiprotease,2311,6,0.02463089438445497,0.15086206896551724,0.10038944180008655,1.502768281807372,spatial co-localization candidate; not proof of cellular communication
Visium,lymphatic_endothelial,ECM_remodeling,2311,6,0.4597322479482773,0.3620689655172414,0.10038944180008655,3.606643876337693,spatial co-localization candidate; not proof of cellular communication
Visium,immune,LAMCORE,2311,6,-0.4687752586265706,0.0,0.10038944180008655,0.0,spatial co-localization candidate; not proof of cellular communication
Visium,immune,LAF_fibroblast,2311,6,-0.15386302917164751,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,immune,lymphatic_endothelial,2311,6,-0.19417872494979455,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,immune,protease,2311,6,-0.2607929382508975,0.04310344827586207,0.10038944180008655,0.42936236623067775,spatial co-localization candidate; not proof of cellular communication
Visium,immune,antiprotease,2311,6,0.2434003645576621,0.12931034482758622,0.10038944180008655,1.2880870986920332,spatial co-localization candidate; not proof of cellular communication
Visium,immune,ECM_remodeling,2311,6,-0.2776322287372106,0.017241379310344827,0.10038944180008655,0.1717449464922711,spatial co-localization candidate; not proof of cellular communication
Visium,protease,LAMCORE,2311,6,0.817622072298205,0.6681034482758621,0.10038944180008655,6.655116676575505,spatial co-localization candidate; not proof of cellular communication
Visium,protease,LAF_fibroblast,2311,6,-0.0005922994763464024,0.09051724137931035,0.10038944180008655,0.9016609690844233,spatial co-localization candidate; not proof of cellular communication
Visium,protease,lymphatic_endothelial,2311,6,0.00013934578371111228,0.05172413793103448,0.10038944180008655,0.5152348394768133,spatial co-localization candidate; not proof of cellular communication
Visium,protease,immune,2311,6,-0.2607929382508975,0.04310344827586207,0.10038944180008655,0.42936236623067775,spatial co-localization candidate; not proof of cellular communication
Visium,protease,antiprotease,2311,6,-0.3815828416366707,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,protease,ECM_remodeling,2311,6,0.2720215366948113,0.15517241379310345,0.10038944180008655,1.5457045184304399,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,LAMCORE,2311,6,-0.43078612937658245,0.004310344827586207,0.10038944180008655,0.042936236623067774,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,LAF_fibroblast,2311,6,0.10349951285089236,0.15086206896551724,0.10038944180008655,1.502768281807372,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,lymphatic_endothelial,2311,6,0.024630894384454975,0.15086206896551724,0.10038944180008655,1.502768281807372,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,immune,2311,6,0.2434003645576621,0.12931034482758622,0.10038944180008655,1.2880870986920332,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,protease,2311,6,-0.38158284163667067,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,antiprotease,ECM_remodeling,2311,6,-0.03656064608737368,0.125,0.10038944180008655,1.2451508620689655,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,LAMCORE,2311,6,0.2504083288511241,0.05603448275862069,0.10038944180008655,0.558171076099881,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,LAF_fibroblast,2311,6,0.651338512825294,0.6293103448275862,0.10038944180008655,6.268690546967894,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,lymphatic_endothelial,2311,6,0.4597322479482773,0.3620689655172414,0.10038944180008655,3.606643876337693,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,immune,2311,6,-0.2776322287372106,0.017241379310344827,0.10038944180008655,0.1717449464922711,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,protease,2311,6,0.2720215366948112,0.15517241379310345,0.10038944180008655,1.5457045184304399,spatial co-localization candidate; not proof of cellular communication
Visium,ECM_remodeling,antiprotease,2311,6,-0.03656064608737368,0.125,0.10038944180008655,1.2451508620689655,spatial co-localization candidate; not proof of cellular communication
